Date,Tmax (C),Precip. (mm/day),Wind Speed (m/s),Cloudiness,RH min
1950-01-01,7.623712158203148,0.0,1.1335636377334595,0.0,74.63510131835938
1950-01-02,7.838281250000023,0.0,1.6638387441635132,2.815352201461792,74.48898315429688
1950-01-03,5.920220947265648,0.0,4.5020551681518555,0.0,70.970703125
1950-01-04,5.301782226562523,4.521493305306732e-13,2.086296319961548,0.0,60.888427734375
1950-01-05,6.029565429687523,0.0,1.8129279613494873,0.0,62.84097671508789
1950-01-06,8.862054443359398,0.25585800685803406,4.26115083694458,100.0,69.95411682128906
1950-01-07,13.188958740234398,0.10168247172259726,2.107203245162964,100.0,67.53426361083984
1950-01-08,11.559411621093773,0.010690037834137911,1.0130131244659424,100.0,77.55838012695312
1950-01-09,8.972833251953148,0.0,2.1455183029174805,88.67085266113281,73.67023468017578
1950-01-10,10.564324951171898,0.0,3.9791812896728516,49.658729553222656,75.03363800048828
1950-01-11,10.510858154296898,27.86675440147519,4.447421550750732,84.88294219970703,76.75202178955078
1950-01-12,12.332543945312523,0.4361754341516644,1.5470945835113525,100.0,77.27996826171875
1950-01-13,10.960992431640648,0.03752408038053545,3.454918146133423,100.0,78.78514099121094
1950-01-14,9.703302001953148,0.0,1.5446767807006836,0.0,72.23503875732422
1950-01-15,9.183343505859398,0.0,2.550189733505249,62.91835403442383,77.60604095458984
1950-01-16,11.192132568359398,0.06851657253719168,4.343728542327881,100.0,82.72615814208984
1950-01-17,12.381677246093773,8.740662457421422,4.633706092834473,100.0,92.10210418701172
1950-01-18,13.331353759765648,0.39414544153260067,2.3804666996002197,100.0,83.3008804321289
1950-01-19,10.582971191406273,0.0,1.5720601081848145,100.0,83.53483581542969
1950-01-20,11.210137939453148,3.5598812391981483,2.403167963027954,100.0,81.64347839355469
1950-01-21,11.211175537109398,4.845941578969359,3.5389695167541504,100.0,87.84368133544922
1950-01-22,13.535729980468773,18.41347008012235,6.3217620849609375,100.0,84.78288269042969
1950-01-23,14.791894531250023,11.268999427556992,6.238398551940918,100.0,88.03775024414062
1950-01-24,14.123010253906273,22.396933939307928,7.432039737701416,100.0,82.91019439697266
1950-01-25,11.205194091796898,0.4606461778166704,4.352470874786377,100.0,70.77105712890625
1950-01-26,8.140374755859398,0.0,1.7194867134094238,0.0,53.89543151855469
1950-01-27,10.325463867187523,0.0,1.7560350894927979,0.0,67.10932159423828
