Date,Tmax (C),Precip. (mm/day),Wind Speed (m/s),Cloudiness,RH min
1950-01-01,12.540277099609398,7.963754329830408,3.763223171234131,100.0,68.67144775390625
1950-01-02,11.862878417968773,27.48304596170783,4.234515190124512,100.0,74.39675903320312
1950-01-03,12.458062744140648,0.0,2.069953680038452,0.0,64.03765869140625
1950-01-04,12.437036132812523,0.0,3.2489678859710693,100.0,57.68504333496094
1950-01-05,12.670129394531273,0.0793643628639984,6.239362716674805,100.0,66.69184112548828
1950-01-06,14.671899414062523,0.3097907014307566,10.063841819763184,100.0,65.24668884277344
1950-01-07,14.108758544921898,0.1261928689928027,4.997097969055176,41.102073669433594,65.30267333984375
1950-01-08,13.599481201171898,0.08687018525961321,4.348388671875,77.04240417480469,75.76920318603516
1950-01-09,13.658044433593773,4.565638268832117,3.625059127807617,100.0,73.72293090820312
1950-01-10,13.533288574218773,0.0009238168246383793,2.581545352935791,100.0,65.40361785888672
1950-01-11,13.819299316406273,0.0,3.115912914276123,100.0,65.3232192993164
1950-01-12,13.286706542968773,0.5252617716905661,3.5991570949554443,89.4554672241211,70.94021606445312
1950-01-13,14.280725097656273,0.0,2.3562111854553223,100.0,68.97038269042969
1950-01-14,14.225152587890648,0.0,3.707763433456421,0.9305561184883118,69.8148422241211
1950-01-15,13.905023193359398,15.839116461575031,5.662139892578125,100.0,79.11598205566406
1950-01-16,14.914697265625023,25.329177640378475,7.730068683624268,100.0,86.72785186767578
1950-01-17,14.974755859375023,40.48446658998728,6.863929748535156,100.0,83.7852554321289
1950-01-18,14.862847900390648,0.5672723549650982,4.512495517730713,100.0,85.68624114990234
1950-01-19,15.641168212890648,14.48554303497076,5.1828107833862305,100.0,80.15794372558594
1950-01-20,14.472222900390648,21.19494890794158,3.493595838546753,100.0,90.8416976928711
1950-01-21,14.981927490234398,2.3177422815933824,3.216670513153076,100.0,86.02659606933594
1950-01-22,14.866357421875023,9.111305186524987,5.429052829742432,100.0,85.23617553710938
1950-01-23,14.911798095703148,19.652122585102916,3.9667420387268066,100.0,87.33074951171875
1950-01-24,14.915307617187523,18.417170271277428,7.832769393920898,100.0,64.95753479003906
1950-01-25,11.491601562500023,0.0,5.42583703994751,100.0,56.387245178222656
1950-01-26,11.825891113281273,0.0,2.751887321472168,5.913715839385986,56.071044921875
1950-01-27,12.205590820312523,0.0,1.7144402265548706,0.0,66.17115020751953
1950-01-28,12.729241943359398,14.373825676739216,6.963400363922119,0.0,71.94789123535156
1950-01-29,13.881890869140648,34.29793054237962,9.010573387145996,100.0,73.57884979248047
1950-01-30,10.613397216796898,5.003982363268733,3.568547010421753,100.0,64.25778198242188
1950-01-31,9.493981933593773,16.271600034087896,4.316455841064453,100.0,72.80097961425781
1950-02-01,10.783044433593773,1.0963431908749044,4.4766926765441895,100.0,66.39961242675781
1950-02-02,12.253167724609398,0.0,3.15728759765625,54.761661529541016,62.812564849853516
1950-02-03,11.140100097656273,0.0,3.7975921630859375,100.0,54.00456237792969
1950-02-04,8.967736816406273,0.0,4.484584808349609,0.0,53.06114196777344
1950-02-05,8.023950195312523,2.3941541207022965,4.852354049682617,26.946443557739258,55.33584976196289
1950-02-06,5.924523925781273,0.3592805616790429,8.575811386108398,100.0,44.923973083496094
1950-02-07,8.168756103515648,0.0,2.3700292110443115,0.0,47.902259826660156
1950-02-08,10.878137207031273,0.0,3.9725301265716553,0.0,58.94955825805664
1950-02-09,13.002313232421898,1.154935994418338,4.230453968048096,100.0,70.38907623291016
1950-02-10,14.108758544921898,9.154372871853411,7.263348579406738,100.0,67.33387756347656
1950-02-11,14.660455322265648,11.09713981859386,5.574350357055664,100.0,63.495262145996094
1950-02-12,13.398431396484398,21.244460809975863,5.69475793838501,77.12943267822266,62.56146240234375
1950-02-13,12.575372314453148,0.0,5.464977741241455,95.84144592285156,67.14402770996094
1950-02-14,13.821984863281273,0.0,1.457765817642212,0.0,51.78995895385742
1950-02-15,14.954400634765648,0.0,1.0072335004806519,0.0,63.89360046386719
1950-02-16,14.812371826171898,0.0,1.2383508682250977,54.71142578125,65.92741394042969
1950-02-17,14.762353515625023,0.0,1.5471850633621216,94.4938735961914,61.61660385131836
1950-02-18,13.846917724609398,0.12155231670476496,4.694698333740234,100.0,71.36676025390625
1950-02-19,13.298638916015648,0.3169511976011563,3.6488404273986816,100.0,78.28962707519531
1950-02-20,13.572259521484398,0.8360740961506963,1.8280538320541382,100.0,82.95040893554688
1950-02-21,15.331353759765648,0.2500912705727387,2.008875608444214,100.0,69.3508071899414
1950-02-22,14.914117431640648,0.0,1.8046447038650513,0.0,57.32877731323242
1950-02-23,13.898004150390648,0.0,1.527166724205017,60.229610443115234,69.1556396484375
1950-02-24,13.577111816406273,0.0,3.6319656372070312,19.43208122253418,73.31212615966797
1950-02-25,12.942651367187523,11.853034934028983,4.958935737609863,98.8917465209961,80.11381530761719
1950-02-26,13.762597656250023,0.3682778144138865,3.2456369400024414,100.0,66.55439758300781
1950-02-27,14.792962646484398,0.0,1.447417140007019,0.0,62.6617317199707
1950-02-28,14.300286865234398,4.5274956850335,3.9298760890960693,14.717798233032227,72.34700775146484
1950-03-01,13.816217041015648,16.09780420549214,3.9544482231140137,100.0,61.44983673095703
1950-03-02,13.732049560546898,43.59004721045494,10.70173168182373,100.0,63.862693786621094
1950-03-03,12.387933349609398,23.93400063738227,8.430431365966797,100.0,64.60417938232422
1950-03-04,13.852990722656273,19.506034813821316,4.5206780433654785,100.0,58.44519805908203
1950-03-05,12.629266357421898,0.5520003440324217,3.0505385398864746,100.0,65.10944366455078
1950-03-06,12.503686523437523,0.0,4.0992817878723145,4.256223201751709,64.04637908935547
1950-03-07,13.345239257812523,0.4415826653712429,3.9612174034118652,100.0,62.130584716796875
1950-03-08,12.837060546875023,0.0,1.7211476564407349,0.0,54.02570724487305
1950-03-09,14.650537109375023,0.0,7.922260284423828,0.13951434195041656,68.93650817871094
1950-03-10,14.373773193359398,8.57928420882672,8.092659950256348,100.0,57.32073211669922
1950-03-11,14.780847167968773,0.5501566134626046,4.35059928894043,100.0,75.63025665283203
1950-03-12,15.429895019531273,3.4390627057291567,7.191064357757568,100.0,67.78777313232422
1950-03-13,14.655358886718773,0.0,2.8933489322662354,4.037064552307129,67.78360748291016
1950-03-14,15.537438964843773,0.0,4.458461761474609,87.81835174560547,70.83008575439453
1950-03-15,15.702203369140648,0.0,4.204761981964111,100.0,77.8960189819336
1950-03-16,14.850518798828148,0.0,4.184629440307617,100.0,60.323936462402344
1950-03-17,15.562158203125023,0.0,2.8037526607513428,23.92344093322754,70.89735412597656
1950-03-18,15.012628173828148,2.7232008171267807,4.784553050994873,21.80529022216797,81.60105895996094
1950-03-19,13.551507568359398,28.269342239946127,6.581739902496338,100.0,77.74854278564453
1950-03-20,14.430657958984398,1.072502465103753,4.607449531555176,100.0,70.96263122558594
1950-03-21,15.160943603515648,0.1663959767029155,3.5337071418762207,0.0,54.23353576660156
1950-03-22,11.888970947265648,1.4959514199290425,4.2203369140625,100.0,61.55851745605469
1950-03-23,10.045770263671898,10.17327387817204,7.229633331298828,100.0,72.5251235961914
1950-03-24,11.341516113281273,8.186796773225069,5.560953140258789,100.0,58.605560302734375
1950-03-25,12.262139892578148,0.11047695770685095,2.707690477371216,100.0,58.08714294433594
1950-03-26,12.149713134765648,0.0,2.3738744258880615,0.004695202223956585,57.56888198852539
