Date,Tmax (C),Precip. (mm/day),Wind Speed (m/s),Cloudiness,RH min
1950-01-01,13.170007324218773,0.0,4.129835605621338,0.0,68.96270751953125
1950-01-02,13.080987548828148,0.0,5.058732509613037,100.0,64.583740234375
1950-01-03,12.101647949218773,0.0,10.449047088623047,100.0,63.46012878417969
1950-01-04,10.585778808593773,0.0,9.016603469848633,0.0,66.29107666015625
1950-01-05,12.675958251953148,0.0,2.9286673069000244,0.0,70.66481018066406
1950-01-06,15.470697021484398,2.8632567566910794e-07,7.6834564208984375,100.0,64.12244415283203
1950-01-07,14.953576660156273,0.0,8.807626724243164,100.0,57.6038932800293
1950-01-08,14.498590087890648,0.0,4.629726409912109,4.999999046325684,63.94516372680664
1950-01-09,14.884759521484398,0.7646467653103173,3.765305280685425,33.81315612792969,62.51679992675781
1950-01-10,15.110040283203148,1.2996139557799324,8.1650390625,91.39417266845703,60.51111602783203
1950-01-11,14.913751220703148,1.181055000051856,3.644325017929077,100.0,71.93010711669922
1950-01-12,14.091668701171898,0.0,6.19768762588501,74.73592376708984,70.87451171875
1950-01-13,14.630212402343773,0.0,8.259794235229492,91.55646514892578,71.24639129638672
1950-01-14,12.523522949218773,0.0,7.1842145919799805,100.0,74.7257308959961
1950-01-15,15.367089843750023,0.004519678225278767,3.9147863388061523,4.392782688140869,74.0694808959961
1950-01-16,15.522271728515648,1.2226236081914976,7.0034637451171875,83.34423065185547,76.67534637451172
1950-01-17,16.092340087890648,2.555908140493557,5.665530204772949,100.0,71.04663848876953
1950-01-18,15.792596435546898,0.21850379998795688,2.505181312561035,100.0,77.37918853759766
1950-01-19,15.499078369140648,0.0,1.4886740446090698,4.999999046325684,78.21358489990234
1950-01-20,15.827630615234398,5.339521053247154,2.829136848449707,9.963927268981934,83.0522232055664
1950-01-21,15.576837158203148,5.591369164176285,3.2369229793548584,100.0,90.3392105102539
1950-01-22,15.916680908203148,5.547117115929723,7.88620662689209,100.0,80.4693603515625
1950-01-23,16.194268798828148,0.6783155724406242,9.967483520507812,100.0,83.0081558227539
1950-01-24,15.982995605468773,11.121438117697835,13.19265079498291,100.0,68.08440399169922
1950-01-25,14.313226318359398,1.1462167196441442,11.30678653717041,45.61087417602539,59.580787658691406
1950-01-26,12.233270263671898,0.0,5.728606700897217,0.0,61.13411331176758
1950-01-27,12.950158691406273,0.0,3.1928486824035645,0.0,55.121334075927734
1950-01-28,14.156274414062523,0.0,2.594327688217163,0.0,57.930606842041016
1950-01-29,14.984216308593773,8.060513134114444,11.692312240600586,100.0,69.57136535644531
1950-01-30,14.843316650390648,0.6717848387779668,9.168445587158203,100.0,54.40797424316406
1950-01-31,14.775659179687523,2.4493508390150964,10.217196464538574,46.842323303222656,65.3780288696289
1950-02-01,13.735162353515648,3.748887707479298,9.565807342529297,100.0,59.894065856933594
1950-02-02,13.154443359375023,5.806558602489531,6.270656585693359,100.0,57.2414436340332
1950-02-03,12.197869873046898,9.65746371075511,12.52892780303955,100.0,74.78990936279297
1950-02-04,9.219049072265648,0.09417038745596074,13.497422218322754,100.0,61.475067138671875
1950-02-05,9.028405761718773,11.207569716498256,10.27659797668457,100.0,56.24546432495117
1950-02-06,8.967401123046898,2.3697582248132676,12.604232788085938,100.0,48.78260803222656
1950-02-07,8.389642333984398,0.02636323579281452,19.66318130493164,100.0,67.8138198852539
1950-02-08,9.767938232421898,0.0,10.913630485534668,4.999999046325684,57.76664352416992
1950-02-09,12.741815185546898,0.0,1.6039968729019165,0.0,58.77796173095703
1950-02-10,15.022515869140648,1.547391526401043,5.3919758796691895,0.0,65.01390075683594
1950-02-11,15.132897949218773,12.050555739551783,10.10905647277832,100.0,80.7413101196289
1950-02-12,14.857415771484398,4.289323068223894,9.922466278076172,100.0,66.7525405883789
1950-02-13,14.354028320312523,8.579565212130547,10.597110748291016,100.0,63.40401840209961
1950-02-14,13.487207031250023,0.0,15.112813949584961,100.0,77.93644714355469
1950-02-15,13.909661865234398,0.0,7.145055770874023,0.0,75.8027572631836
1950-02-16,15.444848632812523,0.0,2.696653127670288,0.0,73.47007751464844
1950-02-17,15.012292480468773,0.0,7.819509029388428,0.0,70.67231750488281
1950-02-18,12.476220703125023,0.0,7.361332893371582,100.0,73.44969940185547
1950-02-19,13.438378906250023,2.9942265666882406e-06,2.116563320159912,92.62844848632812,65.63480377197266
1950-02-20,14.064904785156273,0.5793778138468042,3.806814670562744,100.0,70.3790054321289
1950-02-21,13.636407470703148,0.0,10.160860061645508,0.0,71.292724609375
1950-02-22,13.609948730468773,0.0,9.073415756225586,0.0,66.4017562866211
1950-02-23,13.484460449218773,0.0,4.471622943878174,22.407201766967773,71.67713165283203
1950-02-24,13.693536376953148,0.0,2.5395073890686035,0.0,76.08702850341797
1950-02-25,15.676965332031273,0.27867744356626645,1.6031674146652222,0.0,70.7408218383789
1950-02-26,15.492425537109398,4.729023459367454,6.525498867034912,100.0,80.54287719726562
1950-02-27,15.649041748046898,6.2241458566859365,7.704379081726074,100.0,74.54122924804688
1950-02-28,15.323602294921898,3.1902358517982066,4.017175197601318,100.0,78.29804992675781
1950-03-01,15.273767089843773,0.9518032165942714,7.047901153564453,4.999999046325684,73.15963745117188
1950-03-02,16.232995605468773,0.20989182667108253,4.878345966339111,0.0,76.89775848388672
1950-03-03,16.444116210937523,0.9599013137631118,4.992907524108887,93.78650665283203,81.9496078491211
1950-03-04,16.839837646484398,0.10363115616200957,6.546889781951904,100.0,79.15548706054688
1950-03-05,15.699426269531273,5.585493869148195,6.653867721557617,100.0,61.48731231689453
1950-03-06,13.213159179687523,6.758550019003451,5.846820831298828,100.0,64.76333618164062
1950-03-07,15.716729736328148,0.42499569099163637,8.770069122314453,4.999999046325684,61.98672866821289
1950-03-08,13.124597167968773,0.09756425279192626,5.036020278930664,0.0,56.0507926940918
1950-03-09,14.241967773437523,0.09619796655897517,5.188552379608154,100.0,64.29789733886719
1950-03-10,16.394769287109398,0.0,11.670527458190918,0.0,71.60320281982422
1950-03-11,15.357415771484398,0.0,6.401707649230957,100.0,74.93011474609375
1950-03-12,17.121087646484398,1.854894164716825,11.29737663269043,87.52023315429688,65.35362243652344
1950-03-13,15.438684082031273,0.0,4.907160758972168,0.0,70.30281829833984
1950-03-14,16.944940185546898,0.0,2.7284927368164062,18.574670791625977,75.8370361328125
1950-03-15,17.147058105468773,0.0,2.7134952545166016,83.12918853759766,84.15393829345703
1950-03-16,16.044030761718773,0.0,6.9688873291015625,88.6373519897461,62.66178894042969
1950-03-17,15.921746826171898,0.0,4.870631217956543,0.0,66.30284881591797
1950-03-18,16.061669921875023,0.0,4.753640174865723,0.0,72.9122543334961
1950-03-19,16.856378173828148,12.14027814567089,11.47317123413086,100.0,68.40096282958984
1950-03-20,14.750512695312523,7.945535006001592,11.2914400100708,100.0,69.81158447265625
1950-03-21,13.342248535156273,0.7723694056039676,12.909173011779785,4.999999046325684,74.67477416992188
1950-03-22,7.419274902343773,0.09355333531857468,15.416786193847656,100.0,75.86363220214844
1950-03-23,9.465051269531273,0.11411862615204882,8.874346733093262,38.497276306152344,67.04944610595703
1950-03-24,10.475122070312523,8.651964110322297,6.562154769897461,100.0,71.27105712890625
1950-03-25,10.770349121093773,0.002571440558085669,13.812427520751953,100.0,71.2809066772461
1950-03-26,10.183251953125023,1.5621778322383761,15.397347450256348,100.0,69.27474212646484
1950-03-27,9.967462158203148,0.0,11.258028984069824,0.0,58.773521423339844
1950-03-28,13.200860595703148,1.5150404431008013e-06,9.440683364868164,55.08221435546875,62.31803512573242
1950-03-29,12.998437500000023,1.4450395305175334,13.461751937866211,16.06808090209961,61.282474517822266
1950-03-30,13.752893066406273,0.0,14.412629127502441,0.0,68.07272338867188
1950-03-31,15.057397460937523,0.0,10.306766510009766,0.0,67.4725570678711
1950-04-01,14.400201416015648,0.0,9.843001365661621,0.0,76.89500427246094
1950-04-02,14.378289794921898,0.0,6.004361629486084,0.0,72.70133209228516
1950-04-03,15.977319335937523,1.0281216236762702,7.779323577880859,0.0,71.53594207763672
1950-04-04,15.273492431640648,0.017099976321333088,10.686376571655273,100.0,68.29434204101562
1950-04-05,15.743737792968773,0.0,5.9816179275512695,0.0,70.81478118896484
1950-04-06,16.927972412109398,0.0,4.698630332946777,98.91477966308594,77.13385772705078
1950-04-07,15.911035156250023,0.0,4.1092529296875,61.57192611694336,88.15188598632812
1950-04-08,15.660882568359398,0.0,3.1298718452453613,100.0,87.72615051269531
1950-04-09,16.369287109375023,0.0,7.998183250427246,0.0,77.9323959350586
1950-04-10,17.025109863281273,0.0,5.814172267913818,0.0,78.99018859863281
1950-04-11,16.240228271484398,2.7295928564853966,12.583670616149902,82.07804870605469,65.10565948486328
1950-04-12,11.712854003906273,0.09816149286052678,19.250865936279297,100.0,59.54389953613281
1950-04-13,14.511956787109398,0.0,11.524307250976562,97.33236694335938,62.68450164794922
1950-04-14,14.701409912109398,0.0,10.312274932861328,100.0,72.11516571044922
1950-04-15,13.951806640625023,0.0,12.98154067993164,80.79447937011719,67.54974365234375
1950-04-16,14.350152587890648,0.0,12.93867301940918,0.0,67.99972534179688
1950-04-17,14.972924804687523,0.0,14.025189399719238,0.0,65.56694793701172
1950-04-18,16.114312744140648,0.0,9.98148250579834,0.0,69.9300308227539
1950-04-19,16.427789306640648,0.0,6.465287208557129,0.0,83.58098602294922
1950-04-20,17.671289062500023,0.0,1.9277876615524292,0.0,78.0872573852539
1950-04-21,18.548211669921898,0.0,3.26615047454834,0.0,75.85064697265625
1950-04-22,17.986352539062523,0.0,7.920665264129639,0.0,79.44689178466797
1950-04-23,15.914178466796898,0.03195062718077679,6.700278282165527,0.0,58.49794387817383
1950-04-24,17.231256103515648,0.0,2.8324079513549805,0.0,66.83304595947266
1950-04-25,17.816949462890648,0.0,3.3849096298217773,0.0,72.5505599975586
1950-04-26,18.846978759765648,0.0,1.8590164184570312,0.0,73.13350677490234
1950-04-27,19.055627441406273,0.0,2.1169979572296143,0.0,79.04657745361328
1950-04-28,18.739251708984398,0.0,2.8657448291778564,100.0,82.3944320678711
1950-04-29,19.108697509765648,0.0,5.04672384262085,100.0,79.3196029663086
1950-04-30,17.723840332031273,14.570499071851373,4.103677749633789,100.0,69.30671691894531
1950-05-01,19.167657470703148,0.0,3.064091682434082,4.999999046325684,70.9668960571289
1950-05-02,18.523431396484398,0.0,3.1481924057006836,6.40880012512207,75.8659439086914
1950-05-03,18.634301757812523,0.0,3.7123405933380127,0.0,64.05905151367188
1950-05-04,17.855798339843773,0.08769110427238047,5.529581069946289,0.0,72.45326232910156
1950-05-05,17.659844970703148,3.29181948909536,4.555533409118652,100.0,79.07809448242188
1950-05-06,17.344995117187523,0.0,6.932132244110107,100.0,83.72066497802734
1950-05-07,17.497399902343773,0.0,8.688472747802734,80.00726318359375,78.3374252319336
1950-05-08,16.913690185546898,0.0,8.785332679748535,50.570350646972656,74.10877227783203
1950-05-09,17.856072998046898,0.0,4.262490272521973,0.0,83.99915313720703
1950-05-10,19.682946777343773,0.0,2.7845849990844727,0.0,75.37886047363281
1950-05-11,18.761712646484398,9.075016784481704,5.122687339782715,98.30329895019531,90.77628326416016
1950-05-12,19.486108398437523,0.9124396514380351,4.750245571136475,100.0,80.91204833984375
1950-05-13,18.431451416015648,1.4565202756784856,11.670392990112305,73.92862701416016,75.1878890991211
1950-05-14,17.580102539062523,1.053064045845531,13.748825073242188,100.0,61.200531005859375
1950-05-15,17.566979980468773,0.0150616599512432,11.403786659240723,0.0,63.80581283569336
1950-05-16,18.193719482421898,0.0,4.808566093444824,5.702350616455078,77.50143432617188
1950-05-17,18.385278320312523,0.0,6.917111396789551,100.0,80.9267349243164
1950-05-18,18.657434082031273,0.0,5.136983394622803,0.0,69.32073974609375
1950-05-19,19.781091308593773,0.0,3.8657798767089844,95.87440490722656,77.23948669433594
1950-05-20,18.899133300781273,4.192067884229572e-09,9.559128761291504,94.51280212402344,77.16173553466797
1950-05-21,18.301202392578148,0.0,12.065128326416016,76.1510238647461,71.31317138671875
1950-05-22,18.059960937500023,0.0,6.9415154457092285,0.0,80.36324310302734
1950-05-23,18.392083740234398,0.0,4.024074077606201,100.0,75.53208923339844
1950-05-24,19.079766845703148,0.0,5.49226713180542,4.008323669433594,73.37120819091797
1950-05-25,19.799035644531273,0.0,5.9160990715026855,100.0,67.02607727050781
1950-05-26,19.403222656250023,0.0,6.548701763153076,0.0,74.8724594116211
1950-05-27,21.540765380859398,0.0,2.3495676517486572,38.42021942138672,76.88282012939453
1950-05-28,23.470056152343773,0.0,1.546722650527954,100.0,81.93765258789062
1950-05-29,22.430352783203148,19.793863920494914,7.103034019470215,100.0,77.76337432861328
1950-05-30,19.747888183593773,0.22482576532638632,3.2450509071350098,100.0,83.72592163085938
1950-05-31,20.721490478515648,0.0,2.76717472076416,100.0,84.24077606201172
1950-06-01,21.020623779296898,2.8413221589289606,2.495859384536743,87.44235229492188,89.84992980957031
1950-06-02,22.158959960937523,0.0,2.707270383834839,2.6645047664642334,63.2773323059082
1950-06-03,20.983361816406273,0.0,4.33809757232666,100.0,64.6416015625
1950-06-04,21.338800048828148,0.0,4.526676177978516,0.0,63.98344421386719
1950-06-05,21.529962158203148,0.0,3.254997968673706,96.96177673339844,67.12088012695312
1950-06-06,23.361810302734398,0.0,3.0476181507110596,100.0,67.80524444580078
1950-06-07,21.045129394531273,4.63689366588369,10.674349784851074,100.0,80.54938507080078
1950-06-08,20.892602539062523,0.0,9.51994514465332,0.0,65.8763427734375
1950-06-09,20.078973388671898,0.07242324827529956,9.044543266296387,100.0,67.28828430175781
1950-06-10,21.173699951171898,0.0,1.5796940326690674,100.0,72.88382720947266
1950-06-11,22.467858886718773,0.0,1.6327589750289917,7.360730171203613,75.68109130859375
1950-06-12,21.997308349609398,0.0,6.342428684234619,0.0,76.43860626220703
1950-06-13,20.573968505859398,2.3128690430894494,8.406490325927734,100.0,68.23712158203125
1950-06-14,19.813073730468773,0.0,12.201285362243652,100.0,72.50228881835938
1950-06-15,18.830194091796898,0.0,11.415471076965332,51.9674186706543,68.59852600097656
1950-06-16,19.447564697265648,0.0,6.803580284118652,0.0,63.88417053222656
1950-06-17,21.165979003906273,0.0,2.2946763038635254,100.0,71.22416687011719
1950-06-18,20.592584228515648,0.7924210658529773,2.8715593814849854,91.99411010742188,76.70338439941406
1950-06-19,20.878411865234398,0.0,7.0283026695251465,5.406382083892822,71.966552734375
1950-06-20,21.885430908203148,0.0,6.679994583129883,0.0,69.3848876953125
1950-06-21,22.518334960937523,0.0,2.2851972579956055,0.0,83.62126159667969
1950-06-22,22.595849609375023,0.0,4.454829216003418,0.0,80.66663360595703
1950-06-23,23.634545898437523,0.0,2.9651038646698,0.0,79.93464660644531
1950-06-24,24.154138183593773,0.0,5.088192462921143,0.0,80.57669067382812
1950-06-25,22.517968750000023,0.0,6.287864685058594,0.0,75.32246398925781
1950-06-26,22.090631103515648,0.0,6.176207065582275,0.0,64.65320587158203
1950-06-27,23.186486816406273,0.0,6.280002593994141,0.0,63.71339416503906
1950-06-28,21.757043457031273,0.0,10.638102531433105,0.0,64.9743881225586
1950-06-29,22.499322509765648,0.0,3.577796220779419,0.0,76.72356414794922
1950-06-30,22.599511718750023,0.0,3.5224814414978027,0.0,77.58533477783203
1950-07-01,21.885797119140648,0.0,7.722914695739746,0.0,66.8585433959961
1950-07-02,22.672998046875023,0.0,8.74217700958252,0.0,70.52367401123047
1950-07-03,21.365533447265648,0.0,9.66920280456543,0.0,77.43997955322266
1950-07-04,21.348657226562523,0.0,7.064998626708984,0.0,78.18959045410156
1950-07-05,22.689660644531273,0.0,4.57826042175293,0.0,73.54193878173828
1950-07-06,24.034783935546898,0.0,2.5828158855438232,0.0,81.6117172241211
1950-07-07,23.863366699218773,0.0,3.9537510871887207,0.0,75.56383514404297
1950-07-08,23.846826171875023,0.0,4.094727993011475,0.0,69.87535095214844
1950-07-09,24.242486572265648,0.0,1.72494375705719,90.85678100585938,76.21623229980469
1950-07-10,24.245874023437523,0.9170487814117223,3.1939830780029297,0.027752045542001724,74.12518310546875
1950-07-11,23.323846435546898,4.4939484796486795,2.3493597507476807,0.0,82.91410064697266
1950-07-12,22.895898437500023,0.778456631815061,7.3720879554748535,100.0,73.36557006835938
1950-07-13,22.819818115234398,0.0,7.987174987792969,21.916461944580078,74.19776916503906
1950-07-14,22.173486328125023,0.0,9.866908073425293,0.0,71.73371124267578
1950-07-15,22.244653320312523,0.0,9.42647647857666,0.0,66.4498291015625
1950-07-16,22.718591308593773,0.0,10.645696640014648,0.0,70.95303344726562
1950-07-17,22.369897460937523,0.0,9.705227851867676,0.0,67.93781280517578
1950-07-18,23.542443847656273,0.0,5.1802978515625,0.0,63.899654388427734
1950-07-19,24.032983398437523,0.0,3.1967148780822754,0.0,79.58260345458984
1950-07-20,23.587762451171898,0.0008067935823419248,3.115198850631714,0.0,68.07068634033203
1950-07-21,22.954492187500023,0.0,7.802667617797852,0.0,59.563350677490234
1950-07-22,22.028192138671898,0.0,11.864396095275879,4.999999046325684,68.417236328125
1950-07-23,21.908776855468773,0.0,10.394761085510254,0.0,63.495697021484375
1950-07-24,22.465325927734398,0.0,8.926965713500977,0.0,66.2513427734375
1950-07-25,21.436029052734398,0.0,6.182565689086914,0.0,71.80990600585938
1950-07-26,21.727868652343773,0.0,2.7721493244171143,0.0,80.86298370361328
1950-07-27,23.422296142578148,0.0,1.808139443397522,0.0,83.3373031616211
1950-07-28,22.999627685546898,0.0,5.906382083892822,0.0,72.46110534667969
1950-07-29,23.501062011718773,0.0,8.148048400878906,0.0,75.02024841308594
1950-07-30,24.047906494140648,0.0,2.2634148597717285,0.0,79.5598373413086
1950-07-31,24.203302001953148,0.0,4.7398362159729,0.0,77.3436050415039
1950-08-01,23.925958251953148,0.0,9.07148265838623,0.0,69.17120361328125
1950-08-02,23.213677978515648,0.0,10.613828659057617,0.0,67.38240814208984
1950-08-03,23.197381591796898,0.0,11.87031078338623,0.0,66.1314926147461
1950-08-04,22.755090332031273,0.0,10.718121528625488,0.0,70.41519165039062
1950-08-05,21.936456298828148,0.0,11.589320182800293,0.0,66.23867797851562
1950-08-06,21.453454589843773,0.0,10.193469047546387,0.0,65.95691680908203
1950-08-07,23.426568603515648,0.0,3.6823620796203613,18.001651763916016,77.68568420410156
